level_0,Date,1_Day_returns,5_Day_returns,10_Day_returns
PFE,2019-05-15,4.431867283796223,3.100491021621428,2.0585147927376144
PFE,2019-05-16,-0.01190760759845444,8.665888003815157,1.022892668381476
PFE,2019-05-17,-1.342848945781565,-3.0740143151311803,-1.4405860302413975
PFE,2019-05-20,-1.7087988345394818,-1.7855258330317771,-0.5393581258157886
PFE,2019-05-21,-0.33532989499076005,-0.13308071338778737,-1.0976913056824011
PFE,2019-05-22,2.99275992519017,-0.36276046429091136,1.6129949947973254
PFE,2019-05-23,-1.217072706176547,-1.1399943077821453,-2.3531693001938443
PFE,2019-05-24,-1.4292601056502103,-1.175278273678224,-0.6364703512598829
PFE,2019-05-28,-2.6654748937535047,-1.4118538998744317,-0.6764781222137509
PFE,2019-05-29,2.604735393311338,-3.2336258522263908,-2.936373330370698
PFE,2019-05-30,-2.0043145614685836,-0.4381673302942716,-0.6419780104105238
PFE,2019-05-31,-3.1020039206074617,4.440455851166765,-1.7616328509034127
PFE,2019-06-03,-2.06225997751425,12.463115798692314,-3.359791695524811
PFE,2019-06-04,-0.2324056167623304,-7.204964185718938,1.5555386984695225
PFE,2019-06-05,-0.1994659769466819,-2.377988784339688,2.077911372779144
PFE,2019-06-06,-0.08535483692135071,0.25495619074756415,-0.29492461298856465
PFE,2019-06-07,-0.09195541994583833,-1.5421284689537686,-3.9494260010036104
PFE,2019-06-11,-2.888909416430176,-1.9640121924935374,-13.97860777889176
PFE,2019-06-12,-2.0346060944237285,0.2993488634527679,-9.062413162479032
PFE,2019-06-13,-2.401173751228132,-3.2742487748542155,2.1338893045473855
PFE,2019-06-14,-1.4543948079830018,0.12984453104968385,0.4179053888230795
PFE,2019-06-17,-0.5412640207035584,-0.429212674367936,-1.309440058943127
PFE,2019-06-18,0.57887495035161,-1.4771016558972014,-0.5400681866562416
PFE,2019-06-19,1.2531960562680373,0.039046237307636344,0.3500835475205524
PFE,2019-06-20,-0.7697237721616832,-1.1707622968722333,-0.6116440555470315
PFE,2019-06-21,-0.30172834096967815,-0.7375883917642315,-0.7035156795508648
PFE,2019-06-24,0.2838415840760906,-0.2656016750330863,-0.5808147441434679
PFE,2019-06-25,-1.0,-1.0,-1.0
PFE,2019-06-27,-1.581664399895871,3.451904860126491,-1.7602174993718582
PFE,2019-06-28,-1.2474597576705575,-2.577705873655457,-1.4140083356289466
PFE,2019-07-01,-5.1013294267622165,4.040101213932335,2.701441889175615
PFE,2019-07-03,-0.6040705367630339,-1.2313320198334394,-0.5922835379381789
PFE,2019-07-05,-3.65581539428161,-2.056236447638693,-5.702264174685436
PFE,2019-07-08,0.305832689900543,4.57370658799094,-9.793669621905421
PFE,2019-07-09,-1.1145420243594963,-0.8443373917714418,-0.21544469930337062
PFE,2019-07-11,-2.5407313042791007,-7.02183702277211,0.39304372158565726
PFE,2019-07-12,-0.4494722847355139,0.24827508153614453,-2.318473637797637
PFE,2019-07-15,-1.6117041512209491,-1.5847418701851348,-4.259179614125028
PFE,2019-07-16,-0.7166159984233587,0.4466872921888785,-0.774804882806769
PFE,2019-07-17,-2.0973758534033022,-1.1613534479456615,-1.249688282614437
PFE,2019-07-18,-3.9166652351143667,-1.3054484522264862,0.839360798165893
PFE,2019-07-19,-1.8995253829121574,-0.500917704357617,-0.3770080067137581
PFE,2019-07-22,-1.1735770736204125,-0.8583804863830788,-1.0828108592470675
PFE,2019-07-23,4.39392281168929,1.6955816871407254,2.899663771843545
PFE,2019-07-24,-1.7361003626512712,0.8081486405106666,-1.2917510175446565
PFE,2019-07-25,0.1050942422603316,-1.6850887882924392,-0.7907406899783556
PFE,2019-07-26,-2.9189630594641516,-2.461504146698026,-1.729410844624913
PFE,2019-07-29,-4.86666061979393,-33.55695243521041,-5.6106997687237365
PFE,2019-07-30,0.6861215452147411,-11.177190305462972,-28.433447813952117
PFE,2019-07-31,-1.0200821625985395,-1.2776523431865405,-1.5020367068673441
PFE,2019-08-01,-5.637840557931171,0.16524659073539127,-1.7982973749088051
PFE,2019-08-02,0.09349315391488222,-1.6639988004498687,-0.02956299974000176
PFE,2019-08-05,3.1874568645777135,-0.28091275433338847,-24.41128925393434
PFE,2019-08-06,-0.9901120253167776,-0.9957830344435377,-1.0429168609797
PFE,2019-08-07,36.00261584571315,-8.770017584248018,1.157363588867085
PFE,2019-08-08,-1.7917155078074185,-2.326402523015925,-2.545586017887128
PFE,2019-08-09,-2.7789968767614344,1.157915609554419,-2.4328533762161815
PFE,2019-08-12,0.8725332795000313,-0.035030348031838576,-0.3061026308143461
PFE,2019-08-13,-0.7967108935618485,18.839029181718235,-0.9163394972670429
PFE,2019-08-14,4.079868827850949,1.7235822011948745,-22.162281595429096
PFE,2019-08-15,-1.2570076213979597,-0.11586753536071748,-2.1727155317778326
PFE,2019-08-16,-0.2966034224690297,-1.3495766394168267,-1.754356886933147
PFE,2019-08-19,2.1024151279018803,-1.579178947771457,-1.558890107658309
PFE,2019-08-20,-2.059271699323758,2.0179082340797776,58.872369523656445
PFE,2019-08-21,-1.4636498500447384,-1.2754505574057957,-1.7502122354596323
PFE,2019-08-22,-0.19832689183797203,-0.140798614067013,-0.2403521610335808
PFE,2019-08-23,-4.502683315352421,-5.2785399519556835,0.4956776180152993
PFE,2019-08-26,-1.6902398421470175,-0.048090400766315544,-1.551326000057715
PFE,2019-08-27,-1.9856486100069772,-0.11425144848487867,1.6731078469417207
PFE,2019-08-28,-2.5015408414418028,1.8685173201706862,-1.790134694769195
PFE,2019-08-29,-0.6692839787717474,0.1833559405855012,0.016741064203096068
PFE,2019-08-30,-0.12624126191153662,-1.2951929992710296,0.2629950409187245
PFE,2019-09-03,1.5749088925404693,0.10120429512495432,0.04824693924680723
PFE,2019-09-04,-1.5007503726739055,-0.44054254672968796,-0.5044613711314825
PFE,2019-09-05,-2.7728262335415117,-0.33946462038583536,0.8947571770087506
PFE,2019-09-06,-0.690692424026385,-0.38222346666338325,-0.26895046932179767
PFE,2019-09-09,1.053596380407535,0.451961047664333,-1.4286087364847406
PFE,2019-09-10,0.6516739684486406,-0.0686403419646805,0.025617255734602384
PFE,2019-09-11,-0.9462534207738172,-1.0999647696343577,-1.0559260354363913
PFE,2019-09-12,-5.329761479522449,-1.2441432785025643,-1.161265273145938
PFE,2019-09-13,1.8559860774621715,-3.2542926797524445,-2.392649116823577
PFE,2019-09-16,-0.781643954389813,-1.2396958038565742,-1.348028970488336
PFE,2019-09-17,3.1345724725458073,-1.6000213670140844,-1.5588356951961226
PFE,2019-09-18,-0.6330837400027106,-5.09621596523893,-0.590522714662312
PFE,2019-09-19,-2.086923424533431,-2.028295231878934,-0.7489486308205224
PFE,2019-09-20,0.37965561359919153,-1.4967437692692478,0.11980584277630268
PFE,2019-09-23,-3.4877290674036976,4.6593986688552285,-2.35653411327608
PFE,2019-09-24,-0.4825228528791474,-0.2916777981217723,-1.4250084558574003
PFE,2019-09-25,-0.5187261308491966,-0.070913437562376,-4.805739210145951
PFE,2019-09-26,0.09427498936255163,-1.9353705746701848,-0.03816289802679085
PFE,2019-09-27,-4.679066776892,1.4943114581862575,-2.2390336754709157
PFE,2019-09-30,-1.651092521546702,-0.3471847243686276,2.694541901916548
PFE,2019-10-01,0.7380451492801305,1.1926039236706552,0.55307003906124
PFE,2019-10-02,0.4805871615752928,5.745309537653643,5.266976450916342
PFE,2019-10-03,-2.0490199158050535,-7.4663490549029286,5.048432631502559
PFE,2019-10-04,-0.37354647210755565,0.10105834541280112,1.746382447094752
PFE,2019-10-07,-1.2055492339636298,-0.6523970219912454,-0.7730794661009289
PFE,2019-10-08,3.0112509836061596,-0.19776377039482962,0.7589863047430492
PFE,2019-10-09,-1.6573516872283194,-1.3561771659059645,-3.4025252342799464
PFE,2019-10-10,-0.6182191993262369,-0.8703727150147249,-1.8382152717541658
PFE,2019-10-11,2.191263463138754,-0.3396560159999502,-0.27292274557360796
PFE,2019-10-14,-0.41152374820490734,-2.8905288290616884,-1.6571534509932468
PFE,2019-10-15,0.047133399925057384,-1.4935208214400957,-1.3959202830237487
PFE,2019-10-16,-1.7955861446592494,-1.5973032933012243,-0.7872542058056708
PFE,2019-10-17,-1.7533088458392432,0.1785659564301032,-0.8472256948918917
PFE,2019-10-18,-1.0,-1.0,-1.0
PFE,2019-10-23,-12.34273878594318,-3.1291545433355656,0.2717510206815976
PFE,2019-10-24,-2.1073308886123026,-4.129763583006994,-4.6886328106067445
PFE,2019-10-29,0.7985894890850549,-31.318630955750322,3.5277876726847444
PFE,2019-10-30,-0.7167551482962777,-0.24289924232727522,-2.611984517961681
PFE,2019-10-31,-1.4045346547065307,-0.7234128509076382,-1.865652386757
PFE,2019-11-05,0.5422825786101351,-1.5797412028517979,16.576959579106443
PFE,2019-11-06,-1.2398376076412647,-0.5091040761846366,-0.6283423241409363
PFE,2019-11-07,-3.631469633841285,2.1932436488876648,-0.11678984279686999
PFE,2019-11-08,-1.4155615313732368,6.277146737359049,-0.6367649309889478
PFE,2019-11-11,-1.8538600962774625,-0.654616445140026,-1.2335091594918328
PFE,2019-11-12,-1.3343924048557896,-1.0748848746066677,-0.9565861527201244
PFE,2019-11-13,-10.24090804525773,-3.885303297621,-2.416383627773175
PFE,2019-11-14,-0.8634946116517588,-0.8503271928054591,-0.5220582590148444
PFE,2019-11-15,-15.61950702308085,4.265508211777993,37.3178759038775
PFE,2019-11-18,-1.0805744917727598,-0.5031204175731383,-0.8283859634840711
PFE,2019-11-19,-8.345801479653085,9.915256204382814,-1.8173875921648597
PFE,2019-11-20,-2.370176180158979,0.6184366274754687,-5.669680538245579
PFE,2019-11-21,-2.149786943732259,-14.632116109454216,-3.0403570861039357
PFE,2019-11-22,-0.16057606366207844,-0.217270148224042,3.1214704621300786
PFE,2019-11-25,-0.4159101965304155,-6.674060304134099,-3.8193247145829825
PFE,2019-11-26,-2.104204808880052,-1.8529123324465568,-10.309756628531897
PFE,2019-11-27,-1.880669835905691,-1.54820261418535,-1.8872311900753735
PFE,2019-11-29,-1.3206723065997,-1.1528921490482127,1.0842435280492158
PFE,2019-12-02,1.0969726640595603,-1.381941285236779,-1.298956845580503
PFE,2019-12-03,0.049751151051153686,-1.686441196935129,2.894908746651913
PFE,2019-12-04,-1.3773517699058109,-1.2345849234821367,-0.7999196257560538
PFE,2019-12-05,-2.2193222644503203,-1.3247921166869334,-0.8219481125654298
PFE,2019-12-06,-3.370569260939364,-3.4010249471732727,-0.6329021359083069
PFE,2019-12-09,-0.8854020450607695,-1.1312141800510929,-0.9498838874299954
PFE,2019-12-10,4.329062363244772,-1.6661088656431757,-0.5427554329787974
PFE,2019-12-11,-2.618263680605845,-3.8565913043656046,-0.32988674744565794
PFE,2019-12-12,-2.239159502063747,-3.9030653843699548,-0.05710724892991614
PFE,2019-12-13,-1.6507953770941564,-1.7969822112691107,0.9135741717104549
PFE,2019-12-16,-4.878357087725275,25.97239762703983,-4.539161038644075
PFE,2019-12-17,-1.290163540840892,-2.468627286933266,-0.021734343848267
PFE,2019-12-18,-0.958107141094206,-0.9619808585868648,-1.1086051487602084
PFE,2019-12-19,-9.007233753770702,-0.7543269031100267,-1.7132050634522475
PFE,2019-12-20,2.24370533308044,-2.2244880074818063,-0.024104840124642646
PFE,2019-12-23,-0.6561555552852123,-0.8914402698181043,1.9281162087502466
PFE,2019-12-24,-1.3325703846391308,-0.8755744739043201,-1.1827347228151428
PFE,2019-12-27,0.9972393773309325,4.931979023495096,-0.7744712506459881
PFE,2019-12-30,5.842970361295013,-6.069460676414653,-2.2454301039367266
PFE,2019-12-31,-1.6654888883021775,0.04006665322923442,-2.2735491438609357
PFE,2020-01-02,-1.1471571492564405,-1.4451235030214193,-1.0483224873856256
PFE,2020-01-03,4.254045301407583,6.032192755628179,-0.12501571677473466
PFE,2020-01-06,-0.7606066827323874,-0.15710656892573227,4.000026152174365
PFE,2020-01-07,1.6032228626500125,-0.6793440078359783,-2.625552942932233
PFE,2020-01-08,-3.3926331594946526,0.15285495089127465,0.19904599043224125
PFE,2020-01-09,-1.5440201761792696,3.2619496005598583,-2.8970939359019434
PFE,2020-01-10,-4.544945694766533,-3.8755709212802203,-21.22156900092181
PFE,2020-01-13,-1.131309405190805,0.5772767242085628,0.3294761898217369
PFE,2020-01-14,-9.26666614904804,-6.008722184631988,-2.606076781587116
PFE,2020-01-15,-0.10588051400418175,0.8717437261317926,1.157849021470719
PFE,2020-01-16,-1.0985218793645937,-0.6610278117210415,0.44468238243640856
PFE,2020-01-17,0.6691530290356438,-1.159606522508923,-0.5410401250266842
PFE,2020-01-21,0.7042871871363421,1.0715603036970678,2.267423849815806
PFE,2020-01-22,-0.11401389818289165,-1.2220210185169973,0.11204160090067394
PFE,2020-01-23,-4.479742934957868,-0.13593643500988983,0.6173055567493093
PFE,2020-01-24,-2.6897045930597194,13.819166908665732,4.023285435501553
PFE,2020-01-28,1.30075335816348,19.42667594713972,-4.260230714339631
PFE,2020-01-29,-0.708090188796271,2.4986750849593133,6.247716421535679
PFE,2020-01-30,-0.761987795826768,-0.06011237992417939,-1.2086748067007504
PFE,2020-01-31,-2.312349237033261,-0.6455310567019099,-0.693716301175575
PFE,2020-02-03,0.5808125780799143,-1.3316254015085773,-5.914412176108898
PFE,2020-02-04,-0.33808478332457326,-1.0954069669031548,-2.9488471960302283
PFE,2020-02-05,1.6538128437348543,-1.8673645914993622,-4.034626885854731
PFE,2020-02-06,-0.8148452204314777,-1.6747414499288409,-1.6341811355401268
PFE,2020-02-07,-3.327670843574371,-2.1967668023345333,-1.4242166637977562
PFE,2020-02-10,0.14922288196065425,-1.870028371917598,-0.7114764918389727
PFE,2020-02-11,-2.174072339368153,0.5432131188409368,-1.1472332829537715
PFE,2020-02-12,-2.240773140919516,-1.72151937658034,-0.37417964067351883
PFE,2020-02-13,1.3357518605049337,-10.102061692197337,5.14153830353499
PFE,2020-02-14,-0.470104014932748,1.0720910604024168,-3.479809792503772
PFE,2020-02-18,-0.5424210596535355,-0.17496836636012847,-1.7178009289962137
PFE,2020-02-19,-0.5238104947730946,-1.3346228271001992,-1.51639433664467
PFE,2020-02-20,3.232420878632513,0.14143721618308946,-1.8235690686260217
PFE,2020-02-21,-0.6542643888070296,-0.8310456259295659,-2.537833135955678
PFE,2020-02-24,7.106353774225253,1.5846656070509857,4.3556624984999335
PFE,2020-02-25,-0.273896328670199,3.10144571998568,2.383822462645045
PFE,2020-02-26,-2.0908529517914363,-10.395574915341372,2.1439738404032456
PFE,2020-02-27,-1.766952006561525,0.7025610733799297,0.9433665719804798
PFE,2020-02-28,0.11671507418500937,4.499218344339979,-0.07088300675538972
PFE,2020-03-02,-3.1907434896168505,-2.4861646951740353,-4.841238774029742
PFE,2020-03-03,-1.3806343017355487,-0.22093044926272576,2.19531147444256
PFE,2020-03-04,-4.681908231360719,1.6295593617374178,-25.706221977541155
PFE,2020-03-05,-1.4217958416195795,0.4461624646440032,1.4621799180860586
PFE,2020-03-06,-0.5195084634050067,-0.3777563848952943,2.4218535028322226
PFE,2020-03-09,1.8996118292728674,-1.8235856710740124,0.22398394780141295
PFE,2020-03-10,-1.6833187238529486,-2.478509706497399,-2.1518618928016275
PFE,2020-03-11,-3.8456877701858474,-2.1427164191775088,-4.004840657859277
PFE,2020-03-12,-0.044737586065720314,1.5879677733057376,2.7426218534630786
PFE,2020-03-13,-2.3407703271902505,-8.221501595558205,-5.493533259304538
PFE,2020-03-16,-1.8631753176192354,1.1497435865396226,-2.770498014357289
PFE,2020-03-17,-1.8482159764937824,1.668515865021666,-4.945426608376836
PFE,2020-03-18,-0.9052093043258315,-1.0888890474609023,-0.898425025981378
PFE,2020-03-19,-10.640071820661923,-0.10297234655745768,1.3214786588733674
PFE,2020-03-20,-0.22684521016262038,-1.5172707158049117,2.735471299520705
PFE,2020-03-23,-0.613281812540279,-0.7682533437195561,-0.5018041119591135
PFE,2020-03-24,-3.3693965750047274,-0.3526416044066266,0.7274861489958888
PFE,2020-03-25,-0.9603616183521891,-0.7292958030854779,-1.0240626382074005
PFE,2020-03-26,38.93332776533869,-2.121373328326317,-2.0059028853416097
PFE,2020-03-27,-1.3982287864145249,-0.42241431401992235,-1.2987681612255857
PFE,2020-03-30,-3.13962666106596,-4.195654543405109,-1.7405822550615424
PFE,2020-03-31,-1.0160291020788055,-1.0216187840504232,-1.0139951013575614
PFE,2020-04-01,28.69722943049369,-17.196876947653315,-5.384562566637827
PFE,2020-04-02,-2.293700941063869,-0.47527751574807786,-1.5884097986132315
PFE,2020-04-03,-0.33592245929036446,-1.8750156412207508,-1.505396509377785
PFE,2020-04-06,0.1801412769832289,-0.517372775820575,-2.5423098817199756
PFE,2020-04-07,-2.0044916165314666,29.244676103167603,-1.6538531213493721
PFE,2020-04-08,-2.060706486894893,-2.0802598340612786,16.496835603782912
PFE,2020-04-09,-0.22485183833597322,-0.35273957225115227,-0.6603679003936629
PFE,2020-04-14,0.6202699340269062,0.5792381857187479,-2.3818581137169854
PFE,2020-04-15,-1.3486383725479212,-1.466539931847787,-1.2251648722765556
PFE,2020-04-16,-0.8060052529786992,-0.9098984057560712,1.7250935342866591
PFE,2020-04-17,-12.47306692927185,-0.025421609119350652,-2.052797890812438
PFE,2020-04-20,-1.7833403203685114,-1.984878229341101,-1.6374727040038488
PFE,2020-04-21,-0.43303340787546785,-1.3446296457278426,-1.544252296464133
PFE,2020-04-22,-2.3872482772557464,-2.371297367048986,-0.3602350198339165
PFE,2020-04-23,-0.31371762406810266,-5.851147928578703,-1.4370961622780742
PFE,2020-04-24,0.549362334926059,-0.3448843340643323,-0.3615384284517119
PFE,2020-04-27,0.351388957585238,-2.130180655669654,0.11309032299149324
PFE,2020-04-28,-1.4311404488063555,-0.14057265121778217,-1.2961841427396346
PFE,2020-04-29,-1.5055290473775718,-0.6868149010935762,-1.429469901529355
PFE,2020-04-30,0.1366019109375347,-0.481311491627863,-3.51623468296707
PFE,2020-05-01,-3.9812482169744334,-1.9980487816772432,-1.653837392244769
PFE,2020-05-04,-0.9717021135605078,-1.0208989950128364,-0.9763803601135557
PFE,2020-05-05,-45.54105343382415,-3.159071959397768,-2.855565489895252
PFE,2020-05-06,-1.0,-1.0,-1.0
PFE,2020-05-08,-1.229258932252662,-1.3747931514109943,-0.6259381518532826
PFE,2020-05-11,2.3609222906457483,-45.51394840572362,-0.06970321426712489
PFE,2020-05-12,-1.8214904444648283,-1.8209905343849146,0.7725776417214585
PFE,2020-05-14,-3.8299421684228587,-1.7652637414401322,2.7297064741109964
PFE,2020-05-15,-1.1796862402455428,-1.5997906521874155,-0.775202571279823
PFE,2020-05-18,-2.9457560380742853,-0.6527601110200179,-16.45701850246412
PFE,2020-05-19,-2.247814026253536,-0.47255527211127113,-1.4330271290078735
PFE,2020-05-21,6.40986649399931,-1.4187374430050967,-0.6795554176848455
PFE,2020-05-22,-1.6550846482933017,-2.5265969737214453,-0.08436140550427962
PFE,2020-05-26,-1.0414036432497409,-1.0324843789505351,-1.0112798721403675
PFE,2020-05-27,7.0012889208372915,-0.7917022120855808,-0.890134429933655
PFE,2020-05-28,-10.645701528690635,-16.511012044233876,-3.480556418007189
PFE,2020-05-29,-0.9872683402102128,-1.0266510777896474,-0.9888401958330332
PFE,2020-06-01,-273.7887347968768,-12.097976132018898,15.94213677757288
PFE,2020-06-02,-1.2761506298797238,-75.02037257352555,1.4045058327381987
PFE,2020-06-03,-1.0,-1.0,-1.0
PFE,2020-06-05,-0.8661282323480962,-3.1191788419335373,-0.9435215998334544
PFE,2020-06-09,17.70111086651122,-0.8547190795892878,-2.6123241871558207
PFE,2020-06-10,-0.22884330043702272,-1.4057001613293165,29.030077094735436
PFE,2020-06-12,-1.1852695980106287,-4.257642128651195,-0.34345120403397367
PFE,2020-06-15,-1.8551132473943348,19.8083675022715,-45.09665214599117
PFE,2020-06-16,-1.103766661972917,-1.1154591752452003,-1.0167740152494844
PFE,2020-06-17,2.9949984000031944,-1.5981394191759781,-0.7573347411428819
PFE,2020-06-19,-1.5679209893860402,-0.5992751413099277,-2.3054181816665764
PFE,2020-06-22,-2.712935229036841,-0.19728091022721028,15.70327382108108
PFE,2020-06-23,0.10703792025427394,-9.563834036816251,-0.011226785172421483
PFE,2020-06-24,0.7235851292357001,-4.69474415686555,1.2099721239913994
PFE,2020-06-25,-1.2281749833615652,-1.423537749324372,-1.055367466087419
PFE,2020-06-26,-3.1451977802626185,-2.5998215538578604,-1.6410882660990231
PFE,2020-06-29,-3.161589188032907,-3.0188486493710727,-2.6205683502121735
PFE,2020-06-30,-0.9018399695896173,-1.1790094460094982,0.5330071866477608
PFE,2020-07-01,16.30177552198553,-2.7969412700518754,5.639238257754727
PFE,2020-07-02,-0.28243633683083336,4.651012837788042,-3.3934172587198796
PFE,2020-07-06,-1.0,-1.0,-1.0
PFE,2020-07-08,-0.40843049518433283,-5.476151544806701,-0.1987265917095934
PFE,2020-07-09,0.044302331639809456,-1.2701720114837287,-0.5145167625519584
PFE,2020-07-10,-2.286915025466004,-0.5154598276295154,1.7381427344896392
PFE,2020-07-14,-0.9860710237311351,-1.040850889388295,-0.9696586287850157
PFE,2020-07-15,23.47848855163779,-2.690364395181585,6.566327198778296
PFE,2020-07-16,-1.2415454651245899,-0.6090214091324955,-1.1056314723417475
PFE,2020-07-17,-6.434813608305365,0.6511546793334901,-0.1999492270654185
PFE,2020-07-21,-0.24520887254620805,8.161495769455684,-1.3742552503093683
PFE,2020-07-22,8.791079353611249,2.6644800142496012,-7.194306542942034
PFE,2020-07-23,-1.076322518457499,0.157886956728583,-0.5472909892743953
PFE,2020-07-24,4.019638864978502,-2.0694339839667064,-2.765800926864883
PFE,2020-07-27,-0.8368218646479639,-1.4620026734886524,-1.0781093971936346
PFE,2020-07-28,-13.373368277156226,6.573657156503632,68.38602799861579
PFE,2020-07-29,-0.8439880103900815,-0.8793206265687423,-0.5577728479289918
PFE,2020-07-30,-1.5854349482187675,-0.07432401126616694,0.07182815351173999
PFE,2020-07-31,0.8638800125511257,-0.6562802584191718,-1.3675855726067918
PFE,2020-08-03,-0.4966620608269786,0.06023509833064655,-1.489831449955263
PFE,2020-08-04,-1.308700486360431,-0.9735484240685437,-0.799664832645927
PFE,2020-08-05,0.4987509109960886,-0.7458892510525877,-0.9693340740348787
PFE,2020-08-06,-3.995179178150934,0.3000713853987671,0.20344486510356785
PFE,2020-08-07,-2.00470336996492,-1.7007887274445868,-1.240874920300011
PFE,2020-08-10,-1.3317883075615191,-0.5380568645013184,-0.5102316743113882
PFE,2020-08-11,9.015350245991621,-15.987091048340782,-1.3964321768568344
PFE,2020-08-12,-1.9142938529207378,8.142683496055039,1.3232541505716915
PFE,2020-08-13,-1.2921211213054868,-0.10831012244898186,0.1592604944538092
PFE,2020-08-14,-0.3096525967350867,-1.6126940646237178,-0.5706309061394933
PFE,2020-08-17,-3.6441077277298177,-5.8827191136185055,-3.2555385771042755
PFE,2020-08-18,-0.9658056501586902,-1.0166705508491571,-0.7501569365976883
PFE,2020-08-19,-11.004930932303301,-1.1824224337902507,-2.6678305747243187
PFE,2020-08-20,-5.612240577889395,-3.880230459491027,-3.568272345742267
PFE,2020-08-21,-0.6563026225751722,-2.4339557889613714,-0.12142379917054702
PFE,2020-08-24,-1.2489776950381604,-1.1350258929989825,-0.34070649142046117
PFE,2020-08-25,9.760757320049546,-43.49184070549865,-0.2916376088447027
PFE,2020-08-26,-0.15343272635947258,2.5954472830868593,-1.6558902439452496
PFE,2020-08-27,-0.46721581228482567,-1.415329041892424,0.19624335716978458
PFE,2020-08-28,-1.2645065242077749,-0.680366367364738,-1.4583404978640864
PFE,2020-08-31,-3.3968008064329487,2.0769750211795897,-1.4154712999703372
PFE,2020-09-01,6.606571062013036,1.1750540838824395,-93.42205165817691
PFE,2020-09-02,-1.3603305765148086,-1.9257840651291729,-4.328607801693792
PFE,2020-09-03,-3.4784685025809554,3.306671816695622,-2.788685879373298
PFE,2020-09-04,-0.9488992296360068,-1.8320182203338466,-1.2659410061840333
PFE,2020-09-08,9.761512446299108,2.7357190508442066,10.49471420559235
PFE,2020-09-09,-1.5883705404331496,-1.2889589828231927,-1.6285014156641007
PFE,2020-09-10,-3.105317267830347,-2.6883117222980335,0.5630120894743089
PFE,2020-09-11,-1.8042229287808973,-1.54782983789696,-3.3593233232157678
PFE,2020-09-14,1.2120220002095867,-24.714156267460055,18.73061009437085
PFE,2020-09-15,-1.0518380113979549,-0.8857693368827325,-0.5732663356022571
PFE,2020-09-16,2.605003977337695,-1.6999024705902324,-0.7977568940228069
PFE,2020-09-17,-1.2232967797783498,-1.074233926748139,-0.8746699912789034
PFE,2020-09-18,-5.745127493489473,-1.4379997562320743,-0.7600506645444748
PFE,2020-09-21,2.2272106423971145,-1.6390160109373069,14.153725540776255
PFE,2020-09-22,-1.3834267514991163,-5.726566984768289,-1.5399188809382651
PFE,2020-09-23,-2.080064818636253,0.4160868463024323,-1.9911226822974033
PFE,2020-09-24,-0.033335455706898776,-7.130321034271889,-0.544922197399285
PFE,2020-09-25,-2.2164537833273457,-2.571559926552643,-0.3116571352658455
PFE,2020-09-28,0.16297561482411704,-1.5663360946460974,-0.6381021679494379
PFE,2020-09-29,-1.6410204624432048,-1.9468119370099735,3.4751700422558534
PFE,2020-09-30,-3.4237404169883825,-3.1247117019473896,-4.008776293312552
PFE,2020-10-01,-1.613650601807918,0.3487932522877428,-9.268535645383542
PFE,2020-10-02,-1.030579144586149,-0.966094113525865,-1.0532851324569938
PFE,2020-10-05,35.988574332506076,0.07838065233011826,-1.61072588718255
PFE,2020-10-06,-2.5517819048153596,1.6105431586548251,-3.4716934246941094
PFE,2020-10-07,-1.525539836055511,-0.4339557099435585,-2.2026809269034238
PFE,2020-10-08,0.3884808343030959,-2.2807640794200403,-2.727485948094273
PFE,2020-10-09,-1.2353914970857944,-10.859038836715897,-1.3342794515417764
PFE,2020-10-12,-1.3008154677282175,-0.9198197975310713,-0.9135352209575958
PFE,2020-10-13,1.664354501539926,-1.137666564302341,-1.3593845076149906
PFE,2020-10-14,-1.498942102926992,-1.1306992170399215,-1.073981545520295
PFE,2020-10-15,6.7580963495889685,-1.7302780805904925,-0.0646860663918839
PFE,2020-10-16,-5.554467214354193,-15.129769412183363,138.3059453885561
PFE,2020-10-19,-1.1031936713986208,-5.847166911564896,-1.388646824369965
PFE,2020-10-20,1.0747840003679157,-4.774581929474864,-0.4803662740914947
PFE,2020-10-21,0.3335300079424772,9.088381479260889,-2.3185435605394424
PFE,2020-10-22,-1.8630931017083974,-2.1223387890270464,-0.18038058337707097
PFE,2020-10-23,1.1228248261829648,-0.4768809319285938,-8.391551806965222
PFE,2020-10-26,-1.3398572437713516,0.7228363157293591,-9.350875183645723
PFE,2020-10-27,0.897533626624289,0.5756531001233149,-6.947431718846512
PFE,2020-10-28,3.093699242939775,3.8369739448628586,47.79723836102194
PFE,2020-10-29,-0.909342492914814,-1.5080656986010976,-0.4297781590858638
PFE,2020-10-30,-2.1821149918770466,-0.7170788320509882,-0.8519985422848392
PFE,2020-11-02,2.728793417412302,-4.104110940782612,-6.34787505683311
PFE,2020-11-03,-1.052231319738146,-0.9145565544790232,-0.8653707701796552
PFE,2020-11-04,-29.530663783909855,-1.595490306451336,-3.880371096723511
PFE,2020-11-05,-1.4811225912868065,2.1602880835541685,-2.6056339729516726
PFE,2020-11-06,-1.0181206798896365,-0.9515558392249249,-0.986294121453206
PFE,2020-11-09,279.09713391198903,2.6389976780442717,-12.295852505899745
PFE,2020-11-10,-1.172448947356449,11.01465561577578,0.02657357255983639
PFE,2020-11-11,-0.6491925746504537,-1.1477298402502911,-0.9120283121573473
PFE,2020-11-12,4.302441605150685,0.6281273535094731,4.145351473804573
PFE,2020-11-13,-2.154806950002148,102.75840171408981,4.026488694402193
